"Choice_Number","Information","Reward","Subject","Trial","Age"
13,0.658627563386667,0.333333333333333,"YA25",16,20
14,0.614712162304623,0.5,"YA25",16,20
15,0.562335144618808,1,"YA25",16,20
1,0.863424565855185,0.5,"YA25",17,20
2,0.815941632071988,0.75,"YA25",17,20
3,0.815938164983036,0,"YA25",17,20
4,0.693048326921708,0.7,"YA25",17,20
5,0.738892834888298,0.545454545454545,"YA25",17,20
6,0.690448694145855,0.222222222222222,"YA25",17,20
7,0.683735378099128,0.6,"YA25",17,20
8,0.663856162290831,0.428571428571429,"YA25",17,20
9,0.85202991879948,0.6,"YA25",17,20
10,0.906214004916196,0.571428571428571,"YA25",17,20
1,0.86392392783687,0.555555555555556,"YA25",18,20
2,0.879253924785605,0.333333333333333,"YA25",18,20
3,0.829144962218636,0.307692307692308,"YA25",18,20
4,0.820983136387998,0.583333333333333,"YA25",18,20
5,0.693125427565096,0.2,"YA25",18,20
6,0.718772706766424,0.625,"YA25",18,20
7,0.715399420907618,0.666666666666667,"YA25",18,20
8,0.691847905509345,0.727272727272727,"YA25",18,20
9,0.688508028930459,0,"YA25",18,20
10,0.794079709170488,1,"YA25",18,20
1,0.863163054210187,0.285714285714286,"YA25",19,20
2,0.881920155710265,0.615384615384615,"YA25",19,20
3,0.735420717970528,0.555555555555556,"YA25",19,20
4,0.693081259288973,0.272727272727273,"YA25",19,20
5,0.815156223572147,0,"YA25",19,20
6,0.980458484057058,0.75,"YA25",19,20
7,0.810350259755177,1,"YA25",19,20
1,0.863030071865564,0.266666666666667,"YA25",20,20
2,0.878727922864407,0.3,"YA25",20,20
3,0.829439802416944,0.5,"YA25",20,20
4,0.784018272148545,0,"YA25",20,20
5,0.692926400063759,0.666666666666667,"YA25",20,20
6,0.703449832509937,0.5,"YA25",20,20
7,0.690789288347689,0.375,"YA25",20,20
8,0.780974962251381,0.642857142857143,"YA25",20,20
9,0.67740850306594,0.5,"YA25",20,20
1,0.864227735331308,0.545454545454545,"YA25",21,20
2,0.879728396766797,0.666666666666667,"YA25",21,20
3,0.828166508208724,0.272727272727273,"YA25",21,20
4,0.822381323794867,0.25,"YA25",21,20
5,1.21157304169654,0.75,"YA25",21,20
6,0.692461794240471,0.6,"YA25",21,20
7,0.690603615426896,0.428571428571429,"YA25",21,20
8,0.684326291738605,0.692307692307692,"YA25",21,20
9,0.665972647684661,0.333333333333333,"YA25",21,20
10,0.623770080480647,0.5,"YA25",21,20
11,0.556967140652023,1,"YA25",21,20
1,0.864095305626992,0.5,"YA25",22,20
2,0.878751829310559,0.25,"YA25",22,20
3,0.828557816323666,0.235294117647059,"YA25",22,20
4,0.822107775176891,0.625,"YA25",22,20
5,1.21592159938296,0.8,"YA25",22,20
6,0.691813482515858,0.666666666666667,"YA25",22,20
7,0.688305783271906,0.5,"YA25",22,20
8,0.677005136219864,0.714285714285714,"YA25",22,20
9,0.646498264801985,0.4,"YA25",22,20
10,0.584388915842918,0.571428571428571,"YA25",22,20
11,0.501688651695398,1,"YA25",22,20
1,0.862580596982315,0.222222222222222,"YA25",23,20
2,0.878128858182376,0.230769230769231,"YA25",23,20
3,0.831818180138743,0.588235294117647,"YA25",23,20
4,0.81971970026656,0.461538461538462,"YA25",23,20
5,1.22076144764173,0.833333333333333,"YA25",23,20
6,0.690925665611013,0.714285714285714,"YA25",23,20
7,0.685252220440337,0.555555555555556,"YA25",23,20
8,0.667772381519225,0.733333333333333,"YA25",23,20
9,0.623878665667679,0.454545454545455,"YA25",23,20
10,0.543477135768346,0.625,"YA25",23,20
11,0.451086515093339,1,"YA25",23,20
1,1.40652472731493,0.857142857142857,"YA25",24,20
2,0.895204180082548,0.428571428571429,"YA25",24,20
3,0.81226384973586,0.210526315789474,"YA25",24,20
4,0.861962174619686,0.214285714285714,"YA25",24,20
5,0.693097261973138,0,"YA25",24,20
6,0.692951544276855,0.666666666666667,"YA25",24,20
7,0.739515352955995,1,"YA25",24,20
8,0.688109512667678,0,"YA25",24,20
9,0.730645946085818,1,"YA25",24,20
10,0.623770080480648,1,"YA25",24,20
1,0.862282171330397,0.266666666666667,"YA25",25,20
2,0.87853278575573,0.2,"YA25",25,20
3,0.831563837520556,0.555555555555556,"YA25",25,20
4,0.781136241596665,0,"YA25",25,20
5,0.693099670185944,0.75,"YA25",25,20
6,0.692641304873149,0.333333333333333,"YA25",25,20
7,0.937621074039371,0.8,"YA25",25,20
8,0.966631945016427,1,"YA25",25,20
1,0.746296119827026,0.384615384615385,"YA25",26,20
2,0.748859742590589,0.578947368421053,"YA25",26,20
3,0.827437070701943,0.833333333333333,"YA25",26,20
4,0.843459714020415,1,"YA25",26,20
1,0.866181690445828,0.6,"YA25",27,20
2,0.693147180559989,0.428571428571429,"YA25",27,20
3,0.830472821065293,0.545454545454545,"YA25",27,20
4,0.689368340309396,0.6,"YA25",27,20
5,0.777178178878042,0,"YA25",27,20
6,0.671210871425556,0.705882352941177,"YA25",27,20
7,0.630801224583706,0.5,"YA25",27,20
8,0.58877715500165,0.4,"YA25",27,20
1,0.866754750957261,0.619047619047619,"YA25",28,20
2,0.69314422991007,0.722222222222222,"YA25",28,20
3,0.692848416944742,0.4,"YA25",28,20
4,0.692001560975686,0.461538461538462,"YA25",28,20
5,0.852664126035501,0.857142857142857,"YA25",28,20
6,0.826575166361287,1,"YA25",28,20
1,0.867325184243194,0.636363636363636,"YA25",29,20
2,0.879428075821574,0.19047619047619,"YA25",29,20
3,0.828620239889643,0.25,"YA25",29,20
4,0.81937343685016,0.4375,"YA25",29,20
5,1.20134131886202,0,"YA25",29,20
6,1.15462695959537,0.8,"YA25",29,20
7,1.10331770628871,0,"YA25",29,20
8,1.069524466595,0.75,"YA25",29,20
9,0.689794121987321,0.75,"YA25",29,20
10,0.681471762241126,0.545454545454545,"YA25",29,20
11,0.656890053829057,0.684210526315789,"YA25",29,20
12,0.599117325729725,0.428571428571429,"YA25",29,20
13,0.502731080199994,0.6,"YA25",29,20
14,0.405489317747135,1,"YA25",29,20
1,1.40867797911482,0.777777777777778,"YA25",30,20
2,0.895234372609045,0.411764705882353,"YA25",30,20
3,0.692998889001862,0.636363636363636,"YA25",30,20
4,0.692570880837156,0.7,"YA25",30,20
5,0.793420619615589,0.608695652173913,"YA25",30,20
6,0.858201174351172,0.583333333333333,"YA25",30,20
1,0.86418907330858,0.444444444444444,"YA25",31,20
2,0.881013118401123,0.625,"YA25",31,20
3,0.827785494011652,0.181818181818182,"YA25",31,20
4,0.821088684519609,0.235294117647059,"YA25",31,20
5,0.722212676440248,1,"YA25",31,20
6,0.73841746546243,1,"YA25",31,20
7,0.688305783271905,1,"YA25",31,20
1,0.861745644343534,0.277777777777778,"YA25",32,20
2,0.822688030858551,1,"YA25",32,20
3,0.692477874027833,1,"YA25",32,20
4,0.843459714020415,1,"YA25",32,20
1,0.862296126309154,0.315789473684211,"YA25",33,20
2,0.877150272412851,0.173913043478261,"YA25",33,20
3,0.834954378483306,0.6,"YA25",33,20
4,0.693140358450916,0.714285714285714,"YA25",33,20
5,0.883802919361758,0.421052631578947,"YA25",33,20
6,0.67570073349121,0.583333333333333,"YA25",33,20
7,0.659843890308156,0.615384615384615,"YA25",33,20
1,0.860727677485205,0.166666666666667,"YA25",34,20
2,0.886589120763183,0.615384615384615,"YA25",34,20
3,0.693124370363528,0.727272727272727,"YA25",34,20
4,0.847108339101719,0.45,"YA25",34,20
5,0.748672253410652,0.642857142857143,"YA25",34,20
1,0.868738896352163,0.62962962962963,"YA25",35,20
2,0.693118528428911,0.739130434782609,"YA25",35,20
3,0.843586852192883,0.476190476190476,"YA25",35,20
4,0.871142498546958,0.666666666666667,"YA25",35,20
1,0.869422900030785,0.642857142857143,"YA25",36,20
2,0.693095505500032,0.75,"YA25",36,20
3,0.810597478528737,0,"YA25",36,20
4,0.692367622406005,0.4375,"YA25",36,20
5,0.799610236415695,0.16,"YA25",36,20
6,1.03144130437682,0.875,"YA25",36,20
7,0.905683829269411,1,"YA25",36,20
1,0.870016775028494,0.655172413793103,"YA25",37,20
2,0.878769298655637,0.153846153846154,"YA25",37,20
3,0.829753562272495,0.3,"YA25",37,20
4,0.716370405908293,1,"YA25",37,20
5,0.837765997835731,1,"YA25",37,20
6,0.681471762241131,1,"YA25",37,20
1,0.862078320611332,0.333333333333333,"YA25",38,20
2,0.876071200345059,0.148148148148148,"YA25",38,20
3,0.822958658543023,1,"YA25",38,20
4,0.738417465462424,1,"YA25",38,20
5,0.688305783271905,0.888888888888889,"YA25",38,20
6,0.677005136219862,0,"YA25",38,20
7,0.646498264801985,0.666666666666667,"YA25",38,20
1,0.860442915848946,0.178571428571429,"YA25",39,20
2,0.87838567115452,0.318181818181818,"YA25",39,20
3,0.83832207226948,0.633333333333333,"YA25",39,20
4,0.717486340602373,0.6875,"YA25",39,20
5,0.692240202146275,0.72,"YA25",39,20
6,0.68976007065779,0.470588235294118,"YA25",39,20
7,0.802507958515305,0.8,"YA25",39,20
8,0.768021708600981,1,"YA25",39,20
1,0.860244533676179,0.172413793103448,"YA25",40,20
2,0.889897452078418,0.645161290322581,"YA25",40,20
3,0.830541961028796,0.304347826086957,"YA25",40,20
4,0.692901231987056,0,"YA25",40,20
5,0.71958259896041,1,"YA25",40,20
6,0.856025468141191,1,"YA25",40,20
7,0.644610073180032,0,"YA25",40,20
8,0.572982074488749,0,"YA25",40,20
9,0.463080455858016,1,"YA25",40,20
1,0.86235764146708,0.333333333333333,"YA25",41,20
2,0.876517227835659,0.166666666666667,"YA25",41,20
3,0.839131419150869,0.625,"YA25",41,20
4,0.819000752481955,0.5,"YA25",41,20
5,1.20064850728097,0,"YA25",41,20
6,1.18419928431039,0.7,"YA25",41,20
7,0.68841876895603,0.777777777777778,"YA25",41,20
8,0.677003885831581,0.583333333333333,"YA25",41,20
9,0.644610073180038,0.692307692307692,"YA25",41,20
10,0.572982074488748,0.466666666666667,"YA25",41,20
11,0.463080455858017,0.538461538461538,"YA25",41,20
12,0.364584513375183,1,"YA25",41,20
1,1.40939107923852,0.727272727272727,"YA25",42,20
2,0.83746838394562,0.161290322580645,"YA25",42,20
3,0.858531412217611,0.606060606060606,"YA25",42,20
4,0.693123076713477,0.703703703703704,"YA25",42,20
5,0.804500470398922,0,"YA25",42,20
6,0.690653963476047,0.5,"YA25",42,20
7,1.0512334659559,0.818181818181818,"YA25",42,20
8,0.849166913121063,1,"YA25",42,20
1,0.870602027819138,0.617647058823529,"YA25",43,20
2,0.693143813099532,0.526315789473684,"YA25",43,20
3,0.846969798266061,0.647058823529412,"YA25",43,20
4,0.679052178197332,0.615384615384615,"YA25",43,20
5,0.723815426237226,0,"YA25",43,20
6,0.623197936009604,0.678571428571429,"YA25",43,20
7,0.585864352061849,0.478260869565217,"YA25",43,20
1,0.871299599251845,0.628571428571429,"YA25",44,20
2,0.69313356260274,0.689655172413793,"YA25",44,20
3,0.850357625621557,0.5,"YA25",44,20
4,0.878343022808589,0.666666666666667,"YA25",44,20
1,0.872016130413198,0.638888888888889,"YA25",45,20
2,0.878732725543538,0.15625,"YA25",45,20
3,0.736158547455719,1,"YA25",45,20
4,0.832985722609441,0.714285714285714,"YA25",45,20
5,0.685252220440336,1,"YA25",45,20
1,0.859763428194939,0.181818181818182,"YA25",46,20
2,0.892249655518533,0.621621621621622,"YA25",46,20
3,0.693091285273743,0.5,"YA25",46,20
4,0.751882288283109,0.684210526315789,"YA25",46,20
5,0.673211910036867,0.571428571428571,"YA25",46,20
6,0.632754092599557,0.7,"YA25",46,20
7,0.713875478909402,0.52,"YA25",46,20
1,0.872590618216966,0.631578947368421,"YA25",47,20
2,0.879502805388769,0.176470588235294,"YA25",47,20
3,0.831081868694233,0.32,"YA25",47,20
4,0.81860499674218,0.538461538461538,"YA25",47,20
5,1.23724004965109,0.666666666666667,"YA25",47,20
6,0.686802253013861,0.8,"YA25",47,20
7,0.671893133342525,0.533333333333333,"YA25",47,20
8,0.631162256169967,0.709677419354839,"YA25",47,20
9,0.546048894262866,0.5,"YA25",47,20
10,0.425008608535295,0.571428571428571,"YA25",47,20
11,0.327873139810139,1,"YA25",47,20
1,0.866508214296566,0.518518518518518,"YA25",48,20
2,0.879519124435731,0.307692307692308,"YA25",48,20
3,0.826908270625225,0.171428571428571,"YA25",48,20
4,0.794953753962644,1,"YA25",48,20
5,0.742962439816745,1,"YA25",48,20
6,0.681471762241129,0.75,"YA25",48,20
1,0.85992574601958,0.194444444444444,"YA25",49,20
2,0.877308737411366,0.296296296296296,"YA25",49,20
3,0.84217412995829,0.615384615384615,"YA25",49,20
4,0.693025807287841,0.71875,"YA25",49,20
5,0.914348236538387,0.5,"YA25",49,20
6,0.664782457643197,0.7,"YA25",49,20
1,0.872976935045148,0.625,"YA25",50,20
2,0.880064111512342,0.189189189189189,"YA25",50,20
3,0.830774132500494,0.285714285714286,"YA25",50,20
4,1.05499590997313,0.692307692307692,"YA25",50,20
5,0.690870179902186,0.818181818181818,"YA25",50,20
6,0.684949066715301,0.5625,"YA25",50,20
7,0.666185901038964,0.727272727272727,"YA25",50,20
8,0.616750691506676,0.529411764705882,"YA25",50,20
9,0.518745254506687,0.6,"YA25",50,20
10,0.388739316508796,1,"YA25",50,20
1,1.41465251272078,0.714285714285714,"YA25",51,20
2,0.837378848551001,0.184210526315789,"YA25",51,20
3,0.826122082857706,1,"YA25",51,20
4,0.842607703405443,1,"YA25",51,20
5,0.677003885831585,0.777777777777778,"YA25",51,20
1,0.860109242996048,0.205128205128205,"YA25",52,20
2,0.82797039932415,1,"YA25",52,20
3,0.847442236527734,1,"YA25",52,20
4,0.671893133342523,0.8,"YA25",52,20
1,0.860769524866856,0.225,"YA25",53,20
2,0.876716978271472,0.275862068965517,"YA25",53,20
3,0.834986684387664,0.517241379310345,"YA25",53,20
4,1.38637127006807,0.666666666666667,"YA25",53,20
5,0.804225067957923,0.609756097560976,"YA25",53,20
6,0.692188350919542,0.476190476190476,"YA25",53,20
7,0.732714385697309,0.833333333333333,"YA25",53,20
8,1.05568171687786,1,"YA25",53,20
1,0.86055613826876,0.219512195121951,"YA25",54,20
2,0.829885016012414,1,"YA25",54,20
3,0.852219189203355,1,"YA25",54,20
4,0.666185901038963,0.818181818181818,"YA25",54,20
1,0.861243344879723,0.238095238095238,"YA25",55,20
2,0.876433490845375,0.266666666666667,"YA25",55,20
3,0.831942114558438,1,"YA25",55,20
4,0.747206857254174,1,"YA25",55,20
5,0.671893133342521,0,"YA25",55,20
6,0.631162256169967,1,"YA25",55,20
1,0.861047280731048,0.232558139534884,"YA25",56,20
2,0.877357159187582,0.290322580645161,"YA25",56,20
3,0.843681753114882,0.619047619047619,"YA25",56,20
4,0.693023987735271,0.735294117647059,"YA25",56,20
5,0.76851645165672,0,"YA25",56,20
6,0.692589320783552,0.714285714285714,"YA25",56,20
7,0.679836176971721,0.5,"YA25",56,20
8,0.933320813764863,0.846153846153846,"YA25",56,20
9,0.514765645837033,1,"YA25",56,20
1,0.860826999694102,0.227272727272727,"YA25",57,20
2,0.831854037943044,1,"YA25",57,20
3,0.856900927689188,1,"YA25",57,20
4,0.659928536007569,0.833333333333333,"YA25",57,20
1,0.861538672695161,0.244444444444444,"YA25",58,20
2,0.895352915892119,0.627906976744186,"YA25",58,20
3,0.693089503482531,0.521739130434783,"YA25",58,20
4,0.859262934249723,0.857142857142857,"YA25",58,20
5,1.06272612719032,1,"YA25",58,20
1,0.861312027113896,0.239130434782609,"YA25",59,20
2,0.833867740261129,1,"YA25",59,20
3,0.861459098909434,1,"YA25",59,20
4,0.653166200759121,0.846153846153846,"YA25",59,20
1,0.862045463066386,0.25531914893617,"YA25",60,20
2,0.896311174441439,0.636363636363636,"YA25",60,20
3,0.693121370819074,0.541666666666667,"YA25",60,20
4,0.863212827911166,0.866666666666667,"YA25",60,20
5,1.06434345364563,1,"YA25",60,20
1,0.874361786316205,0.644444444444444,"YA25",61,20
2,0.884254961806612,0.25,"YA25",61,20
3,0.743445263519082,1,"YA25",61,20
4,0.865872272519927,1,"YA25",61,20
5,0.645942207728173,0.857142857142857,"YA25",61,20
1,0.86256616281203,0.26530612244898,"YA25",62,20
2,0.89729198377973,0.630434782608696,"YA25",62,20
3,0.831325859879034,0.28125,"YA25",62,20
4,0.692705771364482,0.625,"YA25",62,20
5,0.721686816571006,1,"YA25",62,20
6,0.866666055442491,1,"YA25",62,20
7,0.616750691506676,1,"YA25",62,20
1,0.862362580705791,0.26,"YA25",63,20
2,0.89702986758955,0.617021276595745,"YA25",63,20
3,0.740013271992392,0.681818181818182,"YA25",63,20
4,0.690785750764026,0.56,"YA25",63,20
5,0.881769765249317,0.875,"YA25",63,20
6,0.800172902772105,1,"YA25",63,20
1,0.86212470618673,0.254901960784314,"YA25",64,20
2,0.898031827684312,0.625,"YA25",64,20
3,0.8322323604227,0.303030303030303,"YA25",64,20
4,1.05790942509272,0.625,"YA25",64,20
5,0.69026154139148,0.833333333333333,"YA25",64,20
6,0.682864963110714,0.588235294117647,"YA25",64,20
7,0.659928536007565,0.714285714285714,"YA25",64,20
8,0.601553874596041,0.555555555555556,"YA25",64,20
9,0.491385956601195,0.588235294117647,"YA25",64,20
10,0.354345753782914,1,"YA25",64,20
1,1.41476283669173,0.647058823529412,"YA25",65,20
2,0.689577519676616,0.846153846153846,"YA25",65,20
3,0.68055655157613,0.611111111111111,"YA25",65,20
4,0.65316620075912,0.722222222222222,"YA25",65,20
5,0.585726478431106,0.578947368421053,"YA25",65,20
6,0.464201013210805,0.611111111111111,"YA25",65,20
7,0.321814631788696,1,"YA25",65,20
1,1.41863795211967,0.666666666666667,"YA25",66,20
2,0.83971715805567,0.25,"YA25",66,20
3,0.847055838463194,0.294117647058824,"YA25",66,20
4,0.74125183104811,1,"YA25",66,20
5,0.689889844627932,1,"YA25",66,20
6,0.871142498546955,1,"YA25",66,20
1,0.859546623996686,0.314285714285714,"YA25",67,20
2,0.833867740261141,1,"YA25",67,20
3,0.689120606532926,1,"YA25",67,20
4,0.875034981929,1,"YA25",67,20
1,0.860283097816352,0.333333333333333,"YA25",68,20
2,0.879594377637135,0.245283018867925,"YA25",68,20
3,0.846662328854058,0.612244897959184,"YA25",68,20
4,0.716926865476768,0.652173913043478,"YA25",68,20
5,0.68521548725934,0.72972972972973,"YA25",68,20
6,0.884859457798144,0.5,"YA25",68,20
1,0.874594259348425,0.62,"YA25",69,20
2,0.883873193366778,0.240740740740741,"YA25",69,20
3,0.744552895166849,1,"YA25",69,20
4,0.870124290030765,1,"YA25",69,20
5,0.638297649235332,0.866666666666667,"YA25",69,20
1,0.861794890305417,0.254545454545455,"YA25",70,20
2,0.840102108317798,1,"YA25",70,20
3,0.874203074093798,1,"YA25",70,20
4,0.630271216310585,0.875,"YA25",70,20
1,0.863631189605633,0.516129032258065,"YA25",71,20
2,0.878544458105795,0.324324324324324,"YA25",71,20
3,0.842170202218936,1,"YA25",71,20
4,0.684546651432864,1,"YA25",71,20
5,0.745869080452753,1,"YA25",71,20
1,0.860327015321285,0.342105263157895,"YA25",72,20
2,0.838209380109696,0.607843137254902,"YA25",72,20
3,0.894835120035432,0.267857142857143,"YA25",72,20
4,1.06396926488159,0.631578947368421,"YA25",72,20
5,0.688818386449967,0.857142857142857,"YA25",72,20
6,0.678031010609419,0.631578947368421,"YA25",72,20
7,0.645942207728182,0.736842105263158,"YA25",72,20
8,0.569401743455896,0.6,"YA25",72,20
9,0.437356799197576,0.631578947368421,"YA25",72,20
10,0.291084325992906,1,"YA25",72,20
1,1.42079454146031,0.65,"YA25",73,20
2,0.840257104814226,0.263157894736842,"YA25",73,20
3,0.842225047421567,1,"YA25",73,20
4,0.878099748407974,1,"YA25",73,20
5,0.621899139083991,0.882352941176471,"YA25",73,20
1,0.86294109768396,0.275862068965517,"YA25",74,20
2,0.878974253066523,0.333333333333333,"YA25",74,20
3,0.847282000034644,0.596153846153846,"YA25",74,20
4,0.693139252656761,0.743589743589744,"YA25",74,20
5,0.758311697370269,0,"YA25",74,20
6,0.683222092931582,0.576923076923077,"YA25",74,20
7,1.00777853038506,0.882352941176471,"YA25",74,20
8,0.661961036605215,1,"YA25",74,20
1,0.874212772830224,0.60377358490566,"YA25",75,20
2,0.886525074271383,0.271186440677966,"YA25",75,20
3,0.834095772990395,0.325,"YA25",75,20
4,0.721363463649052,1,"YA25",75,20
5,0.870124290030773,1,"YA25",75,20
6,0.638297649235334,1,"YA25",75,20
1,0.860392370891414,0.341463414634146,"YA25",76,20
2,0.881940225497938,0.266666666666667,"YA25",76,20
3,0.848228705256902,0.592592592592593,"YA25",76,20
4,1.06709492634401,0.619047619047619,"YA25",76,20
5,0.687984624396702,0.866666666666667,"YA25",76,20
6,0.675295879367235,0.65,"YA25",76,20
7,0.638297649235333,0.725,"YA25",76,20
8,0.552693993737658,0.619047619047619,"YA25",76,20
9,0.410971940457277,0.65,"YA25",76,20
10,0.262067697194225,1,"YA25",76,20
1,1.42388678768408,0.636363636363636,"YA25",77,20
2,0.840525195118459,0.262295081967213,"YA25",77,20
3,0.850203413100323,0.333333333333333,"YA25",77,20
4,0.811646674890953,0.581818181818182,"YA25",77,20
5,0.693147180559984,0.592592592592593,"YA25",77,20
6,0.834394627466589,0.888888888888889,"YA25",77,20
7,1.06264077073922,1,"YA25",77,20
1,0.87452933035135,0.589285714285714,"YA25",78,20
2,0.885912486888126,0.258064516129032,"YA25",78,20
3,0.747878551527356,1,"YA25",78,20
4,0.881807973800784,1,"YA25",78,20
5,0.613215205218082,0.888888888888889,"YA25",78,20
1,0.862813165281166,0.26984126984127,"YA25",79,20
2,0.879094587513972,0.325581395348837,"YA25",79,20
3,1.18881416317462,0.608695652173913,"YA25",79,20
4,0.812453564960206,0.578947368421053,"YA25",79,20
5,0.69313918484935,0.607142857142857,"YA25",79,20
6,0.727592474059093,0.666666666666667,"YA25",79,20
7,0.66283681153373,0.731707317073171,"YA25",79,20
8,0.82459777632443,0.5,"YA25",79,20
1,0.875052568566073,0.586206896551724,"YA25",80,20
2,0.82727285047972,0.318181818181818,"YA25",80,20
3,1.17225041137357,0.583333333333333,"YA25",80,20
4,0.687076885324122,0.875,"YA25",80,20
5,0.672358904028797,0.666666666666667,"YA25",80,20
6,0.630271216310586,0.738095238095238,"YA25",80,20
7,0.535701046628176,0.636363636363636,"YA25",80,20
8,0.385129215785909,0.666666666666667,"YA25",80,20
9,0.234665779921672,1,"YA25",80,20
1,1.42701265306414,0.6,"YA25",81,20
2,0.840785818148341,0.265625,"YA25",81,20
3,0.849520704938711,0.311111111111111,"YA25",81,20
4,0.745662923983827,1,"YA25",81,20
